ft,bt,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,trendingText,Insurance Validity,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Wheel Size,city
petrol,sedan,2,fiat,fiat linea,2012,770,t jet plus,400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,ka03,1368,manual,17,10,8,18,7,14.6,112.0,207.0,16.0,Bangalore
diesel,sedan,1,maruti,maruti swift dzire,2012,4228,zdi,550000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,100000,unknown,1248,manual,12,10,7,19,4,19.3,73.9,190.0,14.0,Bangalore
diesel,suv,1,bmw,bmw x4,2020,6386,m sport x xdrive30d,6050000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,55000,ka03,2993,automatic,31,14,22,41,12,14.71,261.5,620.0,16.0,Bangalore
diesel,suv,2,bmw,bmw x3,2011,357,2.0d sav,1600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,110000,ka51,1995,automatic,0,0,0,0,0,16.55,218.0,25.5,17.0,Bangalore
petrol,hatchback,3,volkswagen,volkswagen polo,2013,1977,gt tsi,520000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,90000,ka03,1197,automatic,12,11,13,21,4,17.21,103.6,175.0,15.0,Bangalore
petrol,hatchback,1,maruti,maruti baleno,2016,3969,1.2 zeta,616000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,116624,ka21,1197,manual,13,12,13,27,8,21.4,83.1,115.0,16.0,Bangalore
petrol,sedan,2,maruti,maruti ciaz,2019,6551,delta bsiv,795000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,54561,ka51,1462,manual,18,11,9,25,8,21.56,103.25,138.0,15.0,Bangalore
diesel,muv,2,toyota,toyota innova,2013,2275,2.5 vx (diesel) 7 seater bs iv,1275000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,120000,ka03,2494,manual,13,12,10,22,10,12.99,100.6,200.0,15.0,Bangalore
petrol,hatchback,1,honda,honda jazz,2016,1341,1.2 vx i vtec,624000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,65072,ka01,1199,manual,14,12,13,22,10,18.7,88.7,110.0,15.0,Bangalore
petrol,hatchback,1,hyundai,hyundai grand i10,2017,5607,1.2 kappa asta,549000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,133532,ka50,1197,manual,19,11,14,24,7,18.9,81.86,179.23388467374812,14.0,Bangalore
diesel,muv,3,toyota,toyota innova,2010,2368,2.5 e diesel ps 7-seater,760000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,120000,ka03,2494,manual,10,6,3,7,0,11.4,100.6,200.0,15.0,Bangalore
petrol,sedan,1,maruti,maruti swift dzire,2013,10246,zxi,524000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,39886,ka51,1197,manual,19,12,11,24,10,22.41,88.5,113.0,15.0,Bangalore
diesel,suv,1,mahindra,mahindra xuv500,2019,6355,w9 bsiv,1650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,80000,ka02,2179,manual,20,11,16,26,8,15.1,152.87,360.0,17.0,Bangalore
diesel,hatchback,2,maruti,maruti swift,2015,4164,vdi bsiv,583000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,56976,ka02,1248,manual,10,10,9,21,6,25.2,74.0,190.0,16.0,Bangalore
petrol,sedan,2,volkswagen,volkswagen vento,2020,7794,1.0 tsi highline plus,1147000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,68303,ka09,999,manual,27,14,15,30,10,17.69,108.62,175.0,16.0,Bangalore
petrol,hatchback,2,mini,mini cooper,2013,5179,s,1750000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,4,80000,unknown,1598,automatic,16,11,15,24,4,13.6,181.0,240.0,15.0,Bangalore
diesel,sedan,1,skoda,skoda rapid,2016,5499,1.5 tdi at style bsiv,825000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,54000,ka01,1498,automatic,25,13,13,30,7,21.72,108.6,250.0,16.0,Bangalore
diesel,suv,1,land rover,land rover discovery sport,2016,4860,sd4 hse luxury 7s,3150000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,98500,ka04,2179,automatic,20,13,15,28,9,12.51,187.7,420.0,18.0,Bangalore
petrol,hatchback,1,volkswagen,volkswagen polo,2018,6004,1.2 mpi highline plus,755000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,72348,ka03,1199,manual,18,11,16,20,8,16.2,74.0,110.0,15.0,Bangalore
petrol,suv,1,hyundai,hyundai creta,2015,8179,1.6 vtvt sx plus,875000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,70000,ka51,1591,manual,21,11,16,24,8,13.0,121.3,151.0,17.0,Bangalore
petrol,hatchback,1,volkswagen,volkswagen polo,2021,7743,1.0 mpi comfortline,855000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,62696,ka06,999,manual,13,11,11,22,7,17.74,75.1,95.0,16.0,Bangalore
diesel,suv,3,toyota,toyota fortuner,2014,2252,4x2 at,1845000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,174000,ka05,2982,automatic,20,11,12,23,10,12.55,168.5,360.0,17.0,Bangalore
petrol,hatchback,1,hyundai,hyundai grand i10,2016,1542,asta,525000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,65000,ka01,1197,manual,16,11,14,17,7,18.9,82.0,114.0,14.0,Bangalore
petrol,hatchback,1,hyundai,hyundai grand i10,2017,5606,1.2 kappa sportz option at,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,36000,ka05,1197,automatic,15,9,11,24,7,18.9,81.86,179.23388467374812,14.0,Bangalore
diesel,muv,2,toyota,toyota innova,2011,2302,2.5 v diesel 7-seater,950000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,199000,ka05,2494,manual,17,9,8,15,4,12.8,102.0,20.4,15.0,Bangalore
petrol,sedan,1,honda,honda city,2018,5627,i-vtec cvt v,846000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,71905,ka01,1497,automatic,26,11,11,28,9,18.0,117.6,145.0,15.0,Bangalore
petrol,hatchback,2,maruti,maruti swift,2013,10403,vxi,424000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,69748,ka09,1197,manual,11,7,7,26,6,22.38,88.5,113.0,16.0,Bangalore
petrol,hatchback,1,maruti,maruti alto,2008,3903,lxi,210000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,44000,ka03,796,manual,5,4,2,6,2,19.7,46.3,62.0,12.0,Bangalore
petrol,sedan,2,toyota,toyota yaris,2021,7285,g,959000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,17875,ka42,1496,manual,22,11,13,26,3,17.1,105.94,140.0,16.0,Bangalore
petrol,suv,1,renault,renault duster,2020,7964,rxz turbo,889000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,95678,ka32,1330,manual,18,11,15,27,11,16.42,153.866,179.23388467374812,16.0,Bangalore
petrol,suv,1,renault,renault kiger,2022,8596,rxt amt opt dt,850000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,12003,unknown,999,automatic,16,10,13,25,11,19.03,71.01,96.0,16.0,Bangalore
diesel,suv,2,ford,ford ecosport,2018,6093,1.5 diesel titanium bsiv,836000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,114427,ka09,1498,manual,17,12,12,27,9,23.0,98.96,205.0,16.0,Bangalore
petrol,suv,1,renault,renault kiger,2022,8352,rxt amt,660000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,ka02,999,automatic,16,10,13,26,11,19.03,71.01,96.0,16.0,Bangalore
petrol,hatchback,1,honda,honda brio,2012,1203,s mt,334000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,64655,ka05,1198,manual,10,8,5,16,3,19.4,86.8,109.0,16.0,Bangalore
petrol,suv,1,mahindra,mahindra kuv 100,2018,3556,mfalcon g80 k8,594000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,6,46456,ka03,1198,manual,12,10,12,23,6,18.15,82.0,115.0,14.0,Bangalore
petrol,suv,1,renault,renault kiger,2021,8372,rxz turbo cvt dt,991000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,unknown,999,automatic,18,11,15,25,12,18.24,98.63,152.0,16.0,Bangalore
diesel,suv,1,jeep,jeep compass,2018,5929,2.0 limited,1450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,ka03,1956,manual,14,12,16,23,8,17.1,170.0,350.0,17.0,Bangalore
diesel,sedan,4,volkswagen,volkswagen vento,2011,2011,diesel highline,219000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,90000,kl24,1598,manual,17,12,10,18,7,20.54,103.6,250.0,15.0,Bangalore
diesel,suv,1,hyundai,hyundai venue,2022,9164,sx opt diesel bsvi,1285000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,unknown,1493,manual,20,12,18,30,10,0.0,113.45,250.0,16.0,Bangalore
petrol,suv,1,volvo,volvo xc40,2021,7535,t4 r-design,4195000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,27000,ka01,1969,automatic,30,13,16,37,15,0.0,187.4,300.0,18.0,Bangalore
diesel,muv,3,toyota,toyota innova,2008,2308,2.5 g (diesel) 8 seater bs iii,455000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,8,150000,ka01,2494,manual,12,9,4,11,2,12.8,102.0,20.4,15.0,Bangalore
petrol,hatchback,1,maruti,maruti baleno,2022,8816,delta bsvi,825000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,10000,ka05,1197,manual,10,10,12,26,10,22.35,88.5,113.0,16.0,Bangalore
petrol,sedan,1,honda,honda city,2018,5628,i-vtec vx,825000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,40000,ka51,1497,manual,26,12,12,27,9,17.4,117.6,145.0,16.0,Bangalore
diesel,suv,1,ford,ford ecosport,2020,6093,1.5 diesel titanium bsiv,919999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,40000,ka51,1498,manual,17,12,12,27,9,23.0,98.96,205.0,16.0,Bangalore
diesel,sedan,2,mercedes-benz,mercedes-benz c-class,2018,6030,c 220d avantgarde edition c,3300000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,unknown,2143,automatic,29,15,15,31,8,19.27,167.62,400.0,17.0,Bangalore
diesel,suv,2,ford,ford ecosport,2017,883,1.5 tdci titanium plus bsiv,729000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,91598,ka09,1498,manual,16,13,15,25,9,22.77,98.59,205.0,16.0,Bangalore
petrol,hatchback,1,maruti,maruti celerio,2015,10357,zxi,432000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,57521,ka42,998,manual,12,9,10,24,7,25.24,65.71,89.0,16.0,Bangalore
diesel,suv,1,renault,renault duster,2016,5462,adventure edition 85ps rxe,700000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,100000,ka04,1461,manual,10,9,5,18,0,19.87,83.8,200.0,16.0,Bangalore
petrol,sedan,1,hyundai,hyundai verna,2021,7731,sx opt,1499000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,7598,ka05,1497,manual,28,13,16,29,10,17.7,113.18,143.8,16.0,Bangalore
petrol,suv,1,renault,renault duster,2017,5042,petrol rxl,762000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,38520,ka41,1598,manual,14,11,12,21,7,13.06,102.53,148.0,16.0,Bangalore
petrol,suv,1,mg,mg astor,2022,8644,sharp bsvi,1625000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,ka02,1498,manual,24,11,23,39,12,15.43,108.49,144.0,17.0,Bangalore
diesel,suv,2,renault,renault duster,2014,5067,85ps diesel rxl plus,632000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,110455,ka01,1461,manual,15,9,7,21,4,20.45,83.8,200.0,16.0,Bangalore
petrol,suv,1,hyundai,hyundai venue,2020,6946,sx plus turbo dct bsiv,1218000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,26901,ka03,998,automatic,20,11,12,31,6,18.15,118.35,171.6,16.0,Bangalore
petrol,hatchback,1,hyundai,hyundai grand i10,2017,5603,1.2 kappa magna at,524000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,65376,ka04,1197,automatic,12,8,7,23,6,18.9,81.86,179.23388467374812,16.0,Bangalore
diesel,suv,3,mahindra,mahindra xuv500,2018,6357,w11 bsiv,1405000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,28177,ka03,2179,manual,21,11,17,28,9,15.1,152.87,360.0,17.0,Bangalore
petrol,suv,1,kia,kia sonet,2022,8010,gtx plus turbo imt bsvi,1390000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,10000,unknown,998,manual,24,12,20,30,11,18.2,118.36,172.0,16.0,Bangalore
petrol,suv,1,mg,mg hector,2021,8258,sharp dct,1889999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,30000,ka51,1451,automatic,28,14,26,32,12,0.0,141.0,250.0,16.0,Bangalore
petrol,suv,1,hyundai,hyundai creta,2018,1452,1.6 vtvt at sx plus,1275000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,27000,ka04,1591,automatic,21,11,16,24,8,13.0,121.3,151.0,17.0,Bangalore
petrol,hatchback,3,hyundai,hyundai i10,2010,1583,magna at,275000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,90000,ka01,1197,automatic,11,10,4,10,0,19.2,80.0,11.4,13.0,Bangalore
petrol,sedan,1,honda,honda city,2022,7260,v mt,1125000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,ka50,1497,manual,21,10,12,24,11,17.4,117.6,145.0,15.0,Bangalore
petrol,sedan,1,honda,honda city,2016,1276,i vtec cvt sv,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,82998,ka01,1497,automatic,17,10,5,22,3,18.0,117.3,145.0,16.0,Bangalore
petrol,sedan,3,audi,audi a4,2010,33,1.8 tfsi,700000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,110000,ka51,1781,automatic,17,12,12,20,6,12.3,163.2,22.9,16.0,Bangalore
petrol,sedan,1,honda,honda city,2019,6733,i-vtec zx,1100000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,14500,unknown,1497,manual,26,12,13,28,9,17.14,117.6,145.0,16.0,Bangalore
diesel,sedan,3,mahindra,mahindra verito,2016,3767,1.5 d4 bsiv,260000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,120000,ka05,1461,manual,12,8,8,15,0,21.03,65.0,160.0,16.0,Bangalore
petrol,hatchback,2,hyundai,hyundai i10,2010,1576,asta sunroof at,395000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,68000,ka51,1197,automatic,12,11,10,16,4,19.2,80.0,11.4,13.0,Bangalore
petrol,sedan,1,hyundai,hyundai xcent,2019,5785,1.2 vtvt sx,681000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,25887,ka63,1197,manual,21,10,12,29,7,20.14,81.86,179.23388467374812,14.0,Bangalore
petrol,hatchback,1,maruti,maruti s-presso,2020,7173,vxi plus 2019-2022,405000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,74094,ka04,998,manual,8,6,5,20,10,21.7,65.71,89.0,16.0,Bangalore
petrol,hatchback,1,honda,honda jazz,2018,1340,1.2 v at i vtec,765000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,40000,ka03,1199,automatic,13,12,12,22,9,19.0,88.7,110.0,15.0,Bangalore
diesel,hatchback,1,maruti,maruti ritz,2014,4143,zdi,487000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,91045,ka05,1248,manual,12,10,10,22,5,23.2,73.94,190.0,14.0,Bangalore
diesel,suv,1,mahindra,mahindra xuv500,2018,6359,w11 option bsiv,1474000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,80033,ka51,2179,manual,20,11,16,27,9,15.1,152.87,360.0,17.0,Bangalore
diesel,suv,2,mahindra,mahindra xuv500,2017,3809,at w10 fwd,1340000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,70000,ka51,2179,automatic,23,10,17,30,8,16.0,140.0,330.0,17.0,Bangalore
petrol,muv,1,renault,renault triber,2021,7825,rxt easy-r amt bsvi,770000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,13957,ka53,999,automatic,13,10,7,24,8,18.2,71.01,96.0,16.0,Bangalore
petrol,hatchback,2,maruti,maruti baleno,2018,5920,1.2 cvt alpha,818000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,34140,ka03,1197,automatic,15,12,13,28,9,21.4,83.1,115.0,16.0,Bangalore
petrol,suv,1,ford,ford ecosport,2017,6087,1.5 petrol titanium bsiv,724000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,20056,ka02,1497,manual,17,12,12,27,9,17.0,121.31,150.0,16.0,Bangalore
petrol,hatchback,3,maruti,maruti celerio,2016,10360,zxi amt,468000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,38233,ka51,998,automatic,11,9,10,25,7,26.0,65.71,89.0,16.0,Bangalore
petrol,sedan,1,volkswagen,volkswagen jetta,2013,1913,1.4 tsi comfortline,500000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,100000,ka03,1390,manual,19,11,11,27,4,14.69,120.33,200.0,16.0,Bangalore
diesel,suv,2,ford,ford ecosport,2016,891,1.5 tdci trend bsiv,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,unknown,1498,manual,12,9,8,20,6,22.77,98.59,205.0,16.0,Bangalore
diesel,suv,2,mahindra,mahindra xuv500,2017,3806,w10 awd,1350000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,70000,ka51,2179,manual,23,12,17,30,8,16.0,140.0,330.0,17.0,Bangalore
petrol,hatchback,1,hyundai,hyundai grand i10,2016,1542,asta,525000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,44000,ka04,1197,manual,16,11,14,17,7,18.9,82.0,114.0,14.0,Bangalore
petrol,hatchback,2,hyundai,hyundai getz,2006,1511,gls,175000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,90000,ka04,1341,manual,9,3,4,6,2,15.3,106.46522829131652,115.0,13.0,Bangalore
petrol,sedan,1,maruti,maruti ciaz,2016,4008,at vxi plus,725000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,30000,unknown,1373,automatic,17,11,9,22,7,19.12,91.1,130.0,16.0,Bangalore
petrol,hatchback,1,hyundai,hyundai grand i10,2018,5604,1.2 kappa sportz bsiv,550000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,unknown,1197,manual,16,9,13,24,7,18.9,81.86,179.23388467374812,16.0,Bangalore
